crawl_date,crawl_datetime,id,name,price,url,rooms,m2,height,type,elevator,seller_phone,description,euro_per_m2,seller,seller_url
2022-04-09,2022-04-09 16:36:07,97171753,Piso en paseo Isabel la Catolica; Centro; Valladolid,359.000,/inmueble/97171753/,4,145,Planta 14ª,exterior con ascensor,yes,983 280 387,''TECNOCASA ZONA CENTRO VENDE; VIVIENDA DE 4 DORMITORIOS Y 2 BAÑOS; CON DOBLE GARAJE EN EL EDIFICIO Y ASCENSOR EN LA MEJOR ZONA DE VALLAD...,2475.86,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:07,93796862,Piso en calle Encarnación; 8; Centro; Valladolid,360.000,/inmueble/93796862/,3,123,Planta 4ª,exterior con ascensor,yes,636 352 212,Piso en el centro histórico de Valladolid; inmejorable zona al lado de la iglesia de San Benito y el Patio Herreriano; muy cerca del merc...,2926.83,,
2022-04-09,2022-04-09 16:36:07,93492037,Piso en Centro; Valladolid,470.000,/inmueble/93492037/,3,160,Planta 3ª,exterior con ascensor,yes,983 282 709,VENTA ÁTICO DÚPLEX EN ZONA CENTRO DE VALLADOLID.Zona privilegiada de nuestra ciudad; tranquila y comercial. Dotada de todos los servicio...,2937.5,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:07,91376319,Piso en calle Veinte de Febrero; 6; Centro; Valladolid,420.000,/inmueble/91376319/,3,159,Planta 7ª,exterior con ascensor,yes,983 985 946,VALLENOVA pone a su disposición este precioso piso de 125m² útiles. 3 habitaciones; 2 baños; cocina; salón..REFORMADO TOTAL. EN ZONA PEAT...,2641.51,,
2022-04-09,2022-04-09 16:36:10,97224268,Piso en calle de Teresa Gil; Centro; Valladolid,465.000,/inmueble/97224268/,4,145,Planta 4ª,exterior con ascensor,yes,983 985 946,VALLENOVA pone a su disposición este piso situado en la Calle PEATONAL de Teresa Gil; en el centro de Valladolid..¿Buscas un piso en el...,3206.9,,
2022-04-09,2022-04-09 16:36:10,96823095,Piso en calle Dos de Mayo; Centro; Valladolid,460.000,/inmueble/96823095/,8,322,Planta 7ª,exterior con ascensor,yes,983 281 267,Excepcional vivienda de gran amplitud en una planta (son 3VIVIENDAS; 3 puertas de entrada y escrituras por cada vivienda) una de las vivi...,1428.57,,
2022-04-09,2022-04-09 16:36:10,96797453,Piso en calle José María Lacort; Centro; Valladolid,299.000,/inmueble/96797453/,5,137,Planta 5ª,exterior con ascensor,yes,983 283 475,AVIVA INVERSIONES INMOBILIARIAS VENDE PISO en VALLADOLID situado en la zona de PLAZA ESPAÑA.Es una gran oportunidad para reformar a tu g...,2182.48,,
2022-04-09,2022-04-09 16:36:10,94806416,Piso en calle López Gómez; Centro; Valladolid,469.000,/inmueble/94806416/,6,203,Planta 2ª,exterior con ascensor,yes,983 280 894,EN VENTA Estupenda vivienda en pleno corazón de Valladolid; calle López Gómez; con todos los servicios en el entorno; autobús; colegios;...,2310.34,,
2022-04-09,2022-04-09 16:36:10,97011676,Piso en calle Divina Pastora; Centro; Valladolid,239.000,/inmueble/97011676/,2,70,Planta 6ª,exterior con ascensor,yes,983 281 016,Grupo Integra; Apartamento en venta en Zona de Plaza España; calle Divina Pastora..Dispone de dos dormitorios; salón comedor; cocina tot...,3414.29,Grupo Integra Valladolid,/pro/integravalladolid/
2022-04-09,2022-04-09 16:36:10,96803946,Ático en cebaderia; Centro; Valladolid,330.000,/inmueble/96803946/,2,60,Planta 3ª,exterior con ascensor,yes,983 986 283,Venta de ático abuhardillado en Plaza de la Rinconada. 60m2; tiene dos dormitorios; salón; cocina y dos baños. Con plaza de garaje inclui...,5500.0,,
2022-04-09,2022-04-09 16:36:10,96530451,Piso en plaza Trinidad; Centro; Valladolid,110.000,/inmueble/96530451/,1,57,Planta 1ª,interior con ascensor,yes,983 984 013,Si eres Inversor o estás buscando un apartamento en una de las mejores y más bonitas de Valladolid; INMOBILIARIA REMIS; te ofrece este in...,1929.82,,
2022-04-09,2022-04-09 16:36:10,95782842,Piso en calle Sandoval; 5; Centro; Valladolid,550.000,/inmueble/95782842/,2,85,Planta 2ª,exterior con ascensor,yes,987 982 614,.,6470.59,RE/MAX Legio,/pro/remax-legio/
2022-04-09,2022-04-09 16:36:10,95730502,Piso en calle San Blas; 11; Centro; Valladolid,140.000,/inmueble/95730502/,2,78,Planta 4ª,exterior con ascensor,yes,983 283 206,Piso bien ubicado; en zona centro de Valladolid con todo tipo de servicios: autobuses; colegios; institutos; comercios; al lado de los ju...,1794.87,,
2022-04-09,2022-04-09 16:36:10,95564524,Ático en plaza de Zorrilla; Centro; Valladolid,380.000,/inmueble/95564524/,3,125,Planta 4ª,exterior con ascensor,yes,983 280 536,NEGOCIABLES.Disponemos de video 3-D 360º.Exclusivo ático seminuevo-rehabilitado en el principio de la emblemática Acera de Recoletos con...,3040.0,,
2022-04-09,2022-04-09 16:36:10,95530220,Piso en calle la Galatea; Centro; Valladolid,320.000,/inmueble/95530220/,6,171,Planta 3ª,exterior con ascensor,yes,983 984 013,Si eres amante del centro y te gustaría vivir en una ubicación privilegiada sin problemas de espacio; este puede ser tu Hogar; No pierdas...,1871.35,,
2022-04-09,2022-04-09 16:36:10,94942553,Piso en Centro; Valladolid,320.000,/inmueble/94942553/,6,191,Planta 3ª,exterior con ascensor,yes,635 436 641,EN EL CENTRO DE VALLADOLID; MUY LUMINOSO Y TODO EXTERIOR; ESQUINA GALATEA CON PERÚ..Vivienda de 191 m2; con 6 dormitorios; 2 baños; salón...,1675.39,"Activa Soluciones Inmobiliarias, S.L.",/pro/1100145471389704944-130017525/
2022-04-09,2022-04-09 16:36:10,88844560,Piso en calle Cadenas de San Gregorio; Centro; Valladolid,280.000,/inmueble/88844560/,4,99,Planta 4ª,exterior con ascensor,yes,633 169 650,Vivienda en pleno centro de Valladolid; en Cadenas de San Gregorio; junto al Museo Nacional de Escultura; con bonitas vistas a la Plaza d...,2828.28,,
2022-04-09,2022-04-09 16:36:10,88832408,Dúplex en SANTA MARIA; Centro; Valladolid,470.000,/inmueble/88832408/,3,147,Planta 3ª,exterior con ascensor,yes,983 986 283,Ático dúplex; en calle Santa María; en perfecto estado y elegante diseño arquitectónico.En primera planta tiene dos dormitorios; un aseo;...,3197.28,,
2022-04-09,2022-04-09 16:36:10,97206375,Piso en calle Estación; 41; Centro; Valladolid,176.000,/inmueble/97206375/,3,103,Planta 6ª,exterior con ascensor,yes,666 844 240,Piso muy bien situado en la calle de la Estación haciendo esquina con la calle de Labradores; da el sol todo el día incluso se ha de reva...,1708.74,,
2022-04-09,2022-04-09 16:36:10,96898707,Piso en Dos de Mayo; 4; Centro; Valladolid,349.000,/inmueble/96898707/,3,140,Planta 2ª,exterior con ascensor,yes,625 490 667,Magnífico piso en el corazón de Valladolid; a 1 minuto de la Plaza España y 5 minutos de la Plaza Mayor..La vivienda tiene 115 m2; utiles...,2492.86,,
2022-04-09,2022-04-09 16:36:10,96586846,Piso en Centro; Valladolid,309.000,/inmueble/96586846/,5,187,Planta 1ª,exterior con ascensor,yes,983 985 243,¡Amplio piso con garaje en zona céntrica de Valladolid!.Vivienda situada en el centro de Valladolid; zona comercial con todos los servic...,1652.41,inmobiliaria torrecilla,/pro/inmobiliaria-torrecilla/
2022-04-09,2022-04-09 16:36:10,96430114,Piso en Centro; Valladolid,117.000,/inmueble/96430114/,4,75,Planta 1ª,exterior con ascensor,yes,983 985 243,Piso en venta en la zona san pablo; junto a rondilla de santa teresa con una excelente ubicación. Ideal para estudiantes; por su cercanía...,1560.0,inmobiliaria torrecilla,/pro/inmobiliaria-torrecilla/
2022-04-09,2022-04-09 16:36:10,97183608,Piso en LOZA; s/n; Centro; Valladolid,135.000,/inmueble/97183608/,3,105,Planta 3ª,exterior con ascensor,yes,983 282 119,Junto a la calle Labradores se ubica esta vivienda de tres dormitorios; salón; baño y cocina..Dispone de ascensor y sin barreras arquitec...,1285.71,,
2022-04-09,2022-04-09 16:36:10,96837652,Ático en calle Ruiz Hernández; s/n; Centro; Valladolid,275.000,/inmueble/96837652/,3,110,Planta 6ª,exterior con ascensor,yes,983 283 057,Oportunidad Atico en pleno centro de la ciudad junto a la Plaza de la Universidad; tres dormitorios; cocina amueblada; espectacular terra...,2500.0,Inmobiliaria las llaves de mi piso,/pro/inmobiliaria-las-llaves-de-mi-piso/
2022-04-09,2022-04-09 16:36:10,96546995,Piso en PADILLA; 20; Centro; Valladolid,146.000,/inmueble/96546995/,3,85,Planta 4ª,interior con ascensor,yes,983 283 057,Oportunidad vivienda en el centro de Valladolid de tres dormitorios; un baño; interior pero muy soleado; parquet; cocina amueblada; ascen...,1717.65,Inmobiliaria las llaves de mi piso,/pro/inmobiliaria-las-llaves-de-mi-piso/
2022-04-09,2022-04-09 16:36:10,96059049,Estudio en calle Acera de Recoletos; Centro; Valladolid,284.300,/inmueble/96059049/,136,Planta 4ª,,,,,,,,
2022-04-09,2022-04-09 16:36:10,96349231,Piso en calle Perú; Centro; Valladolid,255.000,/inmueble/96349231/,3,80,Planta 2ª,exterior con ascensor,yes,983 281 417,Junto plaza de españa en pleno centro de valladolid vivienda de tres habitaciones; dos baños con plato de ducha y cocina equipada. Calefa...,3187.5,terravall,/pro/terravall/
2022-04-09,2022-04-09 16:36:10,95615076,Piso en calle San Lorenzo; Centro; Valladolid,375.000,/inmueble/95615076/,2,123,Planta 5ª,exterior con ascensor,yes,983 281 417,Preciosa vivienda de dos habitaciones mas pequeño estudio; amplio salón; cocina equipada y dos baños; expendidas vistas y muy soleado. Po...,3048.78,terravall,/pro/terravall/
2022-04-09,2022-04-09 16:36:10,40351843,Piso en calle del Santuario; Centro; Valladolid,257.000,/inmueble/40351843/,5,110,Planta 5ª,exterior con ascensor,yes,983 281 417,Estupenda vivienda de 103; 27 m2 con cinco dormitorios; salón; dos baños y cocina amueblada. Muy soleado; buena distribucion. Cocina y un...,2336.36,terravall,/pro/terravall/
2022-04-09,2022-04-09 16:36:10,30031548,Piso en calle Macías Picavea; 14; Centro; Valladolid,320.000,/inmueble/30031548/,5,171,Planta 3ª,exterior con ascensor,yes,617 732 825,PLAZA DE GARAJE EN EL MISMO EDIFICIO; independiente; acceso directo desde el ascensor..Garaje incluido en el precio. PISO ó GARAJE se pu...,1871.35,,
2022-04-09,2022-04-09 16:36:10,93952136,Piso en plaza Santa Cruz; 3; Centro; Valladolid,539.000,/inmueble/93952136/,4,192,Planta 2ª,exterior con ascensor,yes,983 985 456,Les presento esta espectacular vivienda en el centro de Valladolid en la emblemática Plaza del Colegio de la Santa Cruz; ubicada en frent...,2807.29,,
2022-04-09,2022-04-09 16:36:10,93033333,Piso en pasaje Gutierrez; Centro; Valladolid,105.000,/inmueble/93033333/,1,67,Planta 4ª,exterior sin ascensor,no,931 344 169,Maravilloso apartamento de obra nueva en Valladolid; . La vivienda se encuentra en la cuarta planta sin ascensor; la vivienda es abuhardi...,1567.16,Prontopiso,/pro/prontopiso/
2022-04-09,2022-04-09 16:36:10,90411908,Piso en calle Expósitos; Centro; Valladolid,200.210,/inmueble/90411908/,1,78,Planta 2ª,exterior con ascensor,yes,920 914 982,¡INCREÍBLE PISO REFORMADO EN EL CENTRO DE VALLADOLID!.Este inmueble se encuentra en calle Expósitos; en el centro; esquina con calle San...,2566.79,ROMARSA,/pro/romarsa/
2022-04-09,2022-04-09 16:36:10,96079441,Ático en Centro; Valladolid,275.000,/inmueble/96079441/,3,111,Planta 6ª,exterior con ascensor,yes,983 282 709,ÁTICO EN EL CENTRO DE VALLADOLID; CON AMPLIA TERRAZA y GARAJE EN EL EDIFICIO..La vivienda se haya situada en una de las mejores zonas de...,2477.48,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:13,96491981,Dúplex en calle Santa María; Centro; Valladolid,470.000,/inmueble/96491981/,3,160,Planta 3ª,exterior con ascensor,yes,983 282 974,Precioso Ático duplex con terraza; en el centro de Valladolid..Esta vivienda en muy buen estado se dispone en dos pisos. En el primer pi...,2937.5,,
2022-04-09,2022-04-09 16:36:13,96001735,Piso en calle Nicolás Salmerón; Centro; Valladolid,120.000,/inmueble/96001735/,3,75,Planta 2ª,con ascensor,yes,983 283 248,Oportunidad semi-centro/circular. Vivienda en venta de 75 m2 aprox. Necesita reformas. Tres dormitorios. Cocina independiente; amueblada...,1600.0,,
2022-04-09,2022-04-09 16:36:13,94180392,Piso en calle Expósitos; 17; Centro; Valladolid,173.450,/inmueble/94180392/,1,92,Planta 2ª,interior con ascensor,yes,983 982 906,Venta de piso de 78m2 ubicado en zona centro de Valladolid capital. La vivienda consta de salón; cocina; un dormitorio y un baño. Incluye...,1885.33,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:36:13,86570568,Piso en calle Bajada de la Libertad; 6; Centro; Valladolid,580.000,/inmueble/86570568/,6,283,Planta 3ª,exterior con ascensor,yes,983 982 906,Precioso piso en centro histórico de Valladolid. Tiene una superficie de 283 m2 construidos; 250 m2 útiles distribuidos en 2 salones; coc...,2049.47,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:36:13,95446324,Piso en calle Especería; 1; Centro; Valladolid,235.000,/inmueble/95446324/,3,120,Planta 3ª,exterior con ascensor,yes,983 282 068,PUNTO INMOBILIARIO: CENTRO CASCO HISTÓRICO. Edificio rehabilitado con encanto; vivienda en venta de tres dormitorios y dos baños en buen...,1958.33,,
2022-04-09,2022-04-09 16:36:13,97258042,Piso en calle del val; Centro; Valladolid,184.000,/inmueble/97258042/,1,65,Planta 4ª,exterior con ascensor,yes,916 351 195,Inmobiliarias HOUSEE vende precioso apartamento en pleno centro de Valladolid. Edificio del 2001 en el que se mantuvo la caravista antigu...,2830.77,Housee,/pro/housee/
2022-04-09,2022-04-09 16:36:13,96666507,Piso en Centro; Valladolid,439.000,/inmueble/96666507/,4,216,Planta 1ª,exterior con ascensor,yes,983 982 911,Piso en venta en Valladolid zona Centro en calle Dos de Mayo; 170 m2 útiles; 193m2 construidos; son dos viviendas separadas por un tabiqu...,2032.41,,
2022-04-09,2022-04-09 16:36:13,96648794,Piso en Centro; Valladolid,439.000,/inmueble/96648794/,4,193,Planta 1ª,exterior con ascensor,yes,983 281 945,¿Estas buscando una vivienda amplia en el centro de la ciudad; junto a la Plaza Madrid? La hemos encontrado para ti. Cuenta con 170 m2 út...,2274.61,,
2022-04-09,2022-04-09 16:36:13,93847615,Piso en Centro; Valladolid,309.000,/inmueble/93847615/,5,155,Planta 1ª,interior con ascensor,yes,983 981 018,en Valladolid zona; 155 m. de superficie; 5 habitaciones dobles; 2 baños (una como sala); propiedad de origen; cocina equipada; carpinter...,1993.55,Alquilotucasa.com,/pro/alquilotucasa/
2022-04-09,2022-04-09 16:36:13,94183886,Piso en calle Expósitos; Centro; Valladolid,173.450,/inmueble/94183886/,1,78,,exterior sin ascensor,no,931 344 169,Piso de 78m2 construidos ubicado en Valladolid capital. La vivienda consta entre sus distintas dependencias de un dormitorio y un baño. S...,2223.72,Prontopiso,/pro/prontopiso/
2022-04-09,2022-04-09 16:36:13,90518096,Ático en calle Loza; 11; Centro; Valladolid,130.000,/inmueble/90518096/,3,88,Planta 4ª,exterior sin ascensor,no,627 409 771,Piso de 89 metros en zona Labradores. Calle peatonal; muy tranquila; sin ruidos. A 5 minutos de la estación Ave; del Campo Grande y la Pl...,1477.27,,
2022-04-09,2022-04-09 16:36:13,87443472,Piso en calle de los Doctrinos; 24; Centro; Valladolid,625.000,/inmueble/87443472/,5,201,Planta 13ª,exterior con ascensor,yes,678 666 989,Piso alto con espectaculares vistas al paseo de Isabel la Catolica. Vivenda de 200 m2 construidos; toda ella exterior. Consta de 2 puerta...,3109.45,,
2022-04-09,2022-04-09 16:36:13,94499235,Piso en calle Acera de Recoletos; Centro; Valladolid,284.300,/inmueble/94499235/,1,136,Planta 4ª,exterior sin ascensor,no,920 914 982,¡ROMARSA VENDE!.Maravilloso piso en el centro de Valladolid de 136m². Se ubica en la Calle Acera Recoletos en pleno centro de la capital...,2090.44,ROMARSA,/pro/romarsa/
2022-04-09,2022-04-09 16:36:13,94186593,Piso en plaza de España; Centro; Valladolid,560.000,/inmueble/94186593/,5,188,Planta 6ª,exterior con ascensor,yes,983 985 243,Espectacular piso de lujo en plaza españa..Cuenta con unas impresionantes vistas de toda la zona centro de valladolid; plaza españa; lope...,2978.72,inmobiliaria torrecilla,/pro/inmobiliaria-torrecilla/
2022-04-09,2022-04-09 16:36:13,88195565,Piso en calle de Santiago; 3; Centro; Valladolid,355.000,/inmueble/88195565/,4,145,Planta 3ª,exterior con ascensor,yes,,,,,
2022-04-09,2022-04-09 16:36:13,97162062,Piso en calle de Labradores; Centro; Valladolid,125.000,/inmueble/97162062/,3,116,Planta 3ª,exterior con ascensor,yes,983 283 475,AVIVA INVERSIONES INMOBILIARIAS VENDE PISO en VALLADOLID; situado en zona centro entre Plaza de COLON; CRUZ VERDE Y CAÑO ARGALES. Gran op...,1077.59,,
2022-04-09,2022-04-09 16:36:13,97161559,Piso en plaza de la Trinidad; Centro; Valladolid,112.270,/inmueble/97161559/,1,50,Planta 1ª,interior con ascensor,yes,983 982 910,Apartamento con excelente relación calidad precio en pleno centro de Valladolid; junto a la biblioteca de San Nicolás; a 2 minutos andand...,2245.4,,
2022-04-09,2022-04-09 16:36:13,96665918,Piso en calle de Panaderos; Centro; Valladolid,65.000,/inmueble/96665918/,1,68,Sótano,exterior sin ascensor,no,983 281 387,Agora Inmobiliaria vende bodega con ventanas a la calle y a patio de luces; con revestimiento de ladrillo macizo y piedra. Perfecto para...,955.88,Ágora Inmobiliaria,/pro/agora-inmobiliaria-valladolid/
2022-04-09,2022-04-09 16:36:13,96080506,Piso en calle SAN AGUSTÍN; 16; Centro; Valladolid,180.000,/inmueble/96080506/,6,123,Bajo,exterior con ascensor,yes,983 281 407,Se vende piso en una de las mejores zonas de Valladolid. En calle San Agustín; 16; con vistas al Paseo Isabel la Católica a 5 minutos de...,1463.41,,
2022-04-09,2022-04-09 16:36:13,94944628,Chalet adosado en calle Marqués del Duero; Centro; Valladolid,250.000,/inmueble/94944628/,2,181,,,,,,,,
2022-04-09,2022-04-09 16:36:13,96796530,Piso en calle García Valladolid; Centro; Valladolid,99.000,/inmueble/96796530/,2,75,Bajo,exterior sin ascensor,no,983 982 910,Vivienda con una relación calidad precio excepcional; situada en el centro de Valladolid; muy bien situada por estar muy cerca de las est...,1320.0,,
2022-04-09,2022-04-09 16:36:13,96751083,Piso en calle Marqués del Duero; 7; Centro; Valladolid,180.000,/inmueble/96751083/,3,102,Planta 4ª,exterior con ascensor,yes,,,,,
2022-04-09,2022-04-09 16:36:13,96397633,Piso en plaza del Caño Argales; Centro; Valladolid,105.000,/inmueble/96397633/,1,32,Planta 10ª,exterior con ascensor,yes,983 982 910,Apartamento en muy buen estado en el centro de Valladolid; en la Plaza del Caño Argales; a 2 minutos andando de la Plaza de España y muy...,3281.25,,
2022-04-09,2022-04-09 16:36:13,96092885,Piso en San ignacio; Centro; Valladolid,367.500,/inmueble/96092885/,5,128,Planta 4ª,exterior sin ascensor,no,986 932 628,Buscas comprar Piso en venta de 5 habitaciones en Valladolid? Te ofrecemos esta excelente oportunidad de adquirir en propiedad este Piso...,2871.09,Segurdela Inmobiliaria,/pro/segurdela-inmobiliaria/
2022-04-09,2022-04-09 16:36:13,96074987,Piso en plaza Colegio de Santa Cruz; Centro; Valladolid,530.000,/inmueble/96074987/,4,191,Planta 2ª,exterior con ascensor,yes,983 982 910,Piso reformado de lujo situado en edificio emblemático de Valladolid rehabilitado en 2004. Con vistas al palacio de Santa Cruz..191 met...,2774.87,,
2022-04-09,2022-04-09 16:36:13,95890142,Piso en calle Dos de Mayo; Centro; Valladolid,255.000,/inmueble/95890142/,4,102,Entreplanta,exterior sin ascensor,no,983 982 910,Amplia vivienda en pleno centro de Valladolid; junto a la Plaza España y la Plaza Madrid; situada en un edificio con una preciosa fachada...,2500.0,,
2022-04-09,2022-04-09 16:36:13,95889647,Piso en calle Dos de Mayo; Centro; Valladolid,305.000,/inmueble/95889647/,2,116,Entreplanta,exterior sin ascensor,no,983 982 910,Amplia vivienda en pleno centro de Valladolid; junto a la Plaza España y la Plaza Madrid; situada en un edificio con una preciosa fachada...,2629.31,,
2022-04-09,2022-04-09 16:36:13,95797980,Estudio en calle Duque de Lerma; Centro; Valladolid,189.000,/inmueble/95797980/,68,Bajo,,,,,,,,
2022-04-09,2022-04-09 16:36:13,95797896,Piso en calle Imperial; Centro; Valladolid,128.900,/inmueble/95797896/,2,64,Planta 4ª,exterior con ascensor,yes,983 282 563,Vivienda perfecta para los que buscan vivir en el centro de la ciudad.. ..Piso 4º con 2 habitaciones y 2 ascensores situado en la calle...,2014.06,,
2022-04-09,2022-04-09 16:36:13,95677660,Piso en calle San Lorenzo; 9; Centro; Valladolid,475.000,/inmueble/95677660/,4,177,Planta 10ª,exterior con ascensor,yes,653 966 433,Magnífico piso en calle San Lorenzo; completamente exterior; situado junto a la Plaza de Poniente; en pleno centro de Valladolid. Una lum...,2683.62,,
2022-04-09,2022-04-09 16:36:16,95565668,Piso en calle San Ignacio; 1; Centro; Valladolid,349.500,/inmueble/95565668/,4,139,Planta 5ª,exterior con ascensor,yes,626 113 542,Estupendo piso en el centro de Valladolid de 127 m2 útiles..Consta de 4 dormitorios; uno de ellos con balcón y dos de ellos con vistas a...,2514.39,,
2022-04-09,2022-04-09 16:36:16,94336200,Piso en calle López Gómez; 13; Centro; Valladolid,300.000,/inmueble/94336200/,5,177,Planta 2ª,exterior con ascensor,yes,625 139 979,PISO PARTICULAR (abstenerse inmobiliarias): vende piso a reformar céntrico en calle López Gómez portal trece en segunda planta de Vallado...,1694.92,,
2022-04-09,2022-04-09 16:36:16,91492108,Piso en calle Gamazo; Centro; Valladolid,229.000,/inmueble/91492108/,5,135,Planta 1ª,interior sin ascensor,no,983 982 910,Vivienda amplia para reformar en pleno centro de Valladolid. Excelente situación junto a la Plaza de Colón y muy cerca de las estaciones...,1696.3,,
2022-04-09,2022-04-09 16:36:16,26071545,Piso en calle Dos de Mayo; 4; Centro; Valladolid,375.000,/inmueble/26071545/,3,130,Planta 4ª,exterior con ascensor,yes,667 601 305,Tres dormitorios; salón; baño y cocina con todos los electrodomésticos. Lv; lvv; microondas; horno; frigo; campana y vitro. Totalmente re...,2884.62,,
2022-04-09,2022-04-09 16:36:16,97110897,Piso en Centro; Valladolid,165.000,/inmueble/97110897/,3,90,Planta 2ª,exterior con ascensor,yes,983 280 387,"'""TECNOCASA CENTRO VENDE VIVIENDA DE 3 DORMITORIOS Y UN BAÑO CON TRASTERO EN ZONA SAN PABLO.Agencia inmobiliaria de Valladolid; zona cen...",1833.33,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:16,92358744,Piso en calle San Ignacio; 1; Centro; Valladolid,367.500,/inmueble/92358744/,5,144,Planta 4ª,con ascensor,yes,983 282 314,Venta de piso en C/San Ignacio; a cinco minutos del centro de Valladolid. Tiene una superficie construida de 144 m2 distribuidos en 5 hab...,2552.08,,
2022-04-09,2022-04-09 16:36:16,37092137,Ático en Centro; Valladolid,380.000,/inmueble/37092137/,3,119,Planta 7ª,exterior con ascensor,yes,665 674 601,IMPRESIONANTE ÁTICO EN PLENO CENTRO DE VALLADOLID!.Exterior; junto Campo Grande y estación del AVE..120 m² distribuidos en 3 dormitorios;...,3193.28,"Activa Soluciones Inmobiliarias, S.L.",/pro/1100145471389704944-130017525/
2022-04-09,2022-04-09 16:36:16,96514268,Ático en plaza Val; 1; Centro; Valladolid,204.800,/inmueble/96514268/,2,65,Planta 4ª,exterior con ascensor,yes,983 282 781,Si buscas un precioso atico a dos pasos de la plaza mayor; con un toque tradicional pero moderno ¡quedate aqui!.¡ atencion! disponible a...,3150.77,,
2022-04-09,2022-04-09 16:36:16,96514256,Piso en plaza Trinidad; 5; Centro; Valladolid,112.270,/inmueble/96514256/,1,50,Planta 1ª,interior con ascensor,yes,983 282 781,Apartamento en zona centro; cerca de la biblioteca de san nicolas; plaza de san miguel y plaza mayor..se rata de un piso de 50m de su...,2245.4,,
2022-04-09,2022-04-09 16:36:16,96316317,Piso en Centro; Valladolid,380.000,/inmueble/96316317/,6,185,Planta 2ª,con ascensor,yes,983 281 945,Excepcional piso en venta con plaza de garaje en la calle General Ruiz. Si lo que quieres es disfrutar de todas las ventajas de vivir en...,2054.05,,
2022-04-09,2022-04-09 16:36:16,96120962,Piso en Centro; Valladolid,205.000,/inmueble/96120962/,3,117,Planta 1ª,interior con ascensor,yes,983 981 018,Piso en Valladolid zona Centro; 117.00 m. de superficie; 2 habitaciones dobles y una habitación sencilla; un baño; propiedad para reforma...,1752.14,Alquilotucasa.com,/pro/alquilotucasa/
2022-04-09,2022-04-09 16:36:16,95676934,Piso en Marina Escobar; Centro; Valladolid,200.000,/inmueble/95676934/,3,112,Planta 2ª,interior con ascensor,yes,983 983 973,Se vende vivienda en la C/ Marina Escobar en pleno centro de la ciudad; junto a Miguel Iscar muy bien situado; consta de tres Dormitorios...,1785.71,mercados inmobiliarios,/pro/mercados-inmobiliarios/
2022-04-09,2022-04-09 16:36:16,95609474,Ático en Centro; Valladolid,380.000,/inmueble/95609474/,3,125,Planta 5ª,exterior con ascensor,yes,983 280 536,NEGOCIABLES.DISPONEMOS DE VIDEO 3-D 360º.Exclusivo ático seminuevo - Rehabilitado; en el principio de la emblemática C/ Paseo Acera de Re...,3040.0,,
2022-04-09,2022-04-09 16:36:16,95609333,Ático en Centro; Valladolid,380.000,/inmueble/95609333/,3,125,Planta 5ª,exterior con ascensor,yes,983 280 536,NEGOCIABLES.DISPONEMOS DE VIDEO 3-D 360º.Exclusivo ático seminuevo-rehabilitado; en el principio de la emblemática C/ Paseo Acera de Reco...,3040.0,,
2022-04-09,2022-04-09 16:36:16,96703479,Piso en plaza Fuente Dorada; Centro; Valladolid,198.000,/inmueble/96703479/,1,60,Planta 1ª,exterior con ascensor,yes,983 982 910,Apartamento de reciente construcción a estrenar en pleno centro de Valladolid. Situado en una de las plazas más emblemáticas de la ciudad...,3300.0,,
2022-04-09,2022-04-09 16:36:16,95263953,Estudio en calle Ruiz Hernández; Centro; Valladolid,90.000,/inmueble/95263953/,34,Entreplanta,,,,,,,,
2022-04-09,2022-04-09 16:36:16,85276684,Piso en calle Simón Aranda; Centro; Valladolid,460.000,/inmueble/85276684/,4,159,Planta 5ª,exterior con ascensor,yes,983 982 910,Gran vivienda en pleno centro de Valladolid..Piso de unos 144 metros útiles y 159 construidos. 4 dormitorios. 2 baños. Salon independie...,2893.08,,
2022-04-09,2022-04-09 16:36:16,95422992,Piso en San Martín; Centro; Valladolid,295.000,/inmueble/95422992/,3,120,Planta 3ª,exterior con ascensor,yes,983 281 384,Inmobiliaria Duero Lorenzo; les ofrece en venta una vivienda situada en la centrica calle San Martín; al lado del Teatro Calderón y San P...,2458.33,,
2022-04-09,2022-04-09 16:36:16,94795253,Piso en calle Ramón Núñez; 1; Centro; Valladolid,150.000,/inmueble/94795253/,4,125,Planta 1ª,,,,,,,
2022-04-09,2022-04-09 16:36:16,92130863,Piso en MIGUEL ISCAR; Centro; Valladolid,235.000,/inmueble/92130863/,3,120,Planta 5ª,exterior con ascensor,yes,983 986 404,PLAZA ESPAÑA!.CyM inmobiliaria vende PISO en el centro de la ciudad; junto PLAZA ESPAÑA..EXTERIOR A LA CALLE MIGUEL ISCAR.OCASION! para v...,1958.33,,
